Date,GSPC,SPY,MSFT,AMD,GSPC_returns,SPY_returns,MSFT_returns,AMD_returns,SPY_volatility,MSFT_volatility,AMD_volatility,GSPC_volatility
1995-04-13 00:00:00-04:00,509.2300109863281,30.272430419921875,2.7939419746398926,17.4375,0.0040617495199906095,0.005536781715296701,0.012216589699347136,0.010869565217391353,0.004755602080263485,0.016260976545628792,0.030876698470787264,0.004071637372654946
1995-04-17 00:00:00-04:00,506.1300048828125,30.09650993347168,2.981809616088867,16.8125,-0.006087634343292625,-0.005811244224858236,0.06724106769367988,-0.03584229390681004,0.0049465009248117996,0.01983895150335854,0.03009541107486042,0.0043060246746209445
1995-04-18 00:00:00-04:00,505.3699951171875,29.994626998901367,2.957723617553711,16.9375,-0.0015016097806748174,-0.0033852076136244857,-0.008077644664232109,0.0074349442379182396,0.005025503181365789,0.020004041074719994,0.025532454429218622,0.004335428200696165
1995-04-19 00:00:00-04:00,504.9200134277344,29.966856002807617,2.9336376190185547,16.375,-0.0008904004863778958,-0.0009258656923710751,-0.008143424352501705,-0.03321033210332103,0.004748268160894892,0.020076890791056515,0.026041329900410803,0.004048569021725597
1995-04-20 00:00:00-04:00,505.2900085449219,30.01313018798828,2.8999171257019043,16.75,0.0007327796628138206,0.0015441788480021756,-0.011494430361147168,0.022900763358778553,0.004744831225193244,0.0185717127389561,0.026380751610099014,0.004049770540633802
1995-04-21 00:00:00-04:00,508.489990234375,30.161300659179688,2.8902828693389893,17.0,0.0063329605480781925,0.004936854978582206,-0.003322252307670026,0.014925373134328401,0.004768887075665387,0.018467793509522552,0.026300101058860867,0.004133499077136867
1995-04-24 00:00:00-04:00,512.8900146484375,30.513202667236328,2.996259927749634,17.4375,0.008653119035901602,0.011667335306030147,0.03666667354080877,0.025735294117646967,0.004499801341838001,0.019408180583518616,0.026663246498815393,0.003757533212078744
1995-04-25 00:00:00-04:00,512.0999755859375,30.429853439331055,3.0829710960388184,17.5625,-0.001540367408091492,-0.0027315791401592016,0.028939801746208804,0.007168458781362075,0.004546911495742339,0.019918728930652795,0.026492326837442935,0.003798878404595662
1995-04-26 00:00:00-04:00,512.6599731445312,30.45763397216797,3.0685172080993652,18.125,0.00109353170336135,0.0009129367938724986,-0.004688298232190524,0.03202846975088969,0.004418460616218646,0.018873830264289543,0.027041635881100288,0.003710455073149358
1995-04-27 00:00:00-04:00,513.5499877929688,30.531723022460938,3.0299832820892334,18.25,0.0017360720459183021,0.0024325280933072957,-0.012557832789212076,0.006896551724137945,0.004378183526283555,0.018706785542744887,0.027005383925498363,0.003655950867800303
1995-04-28 00:00:00-04:00,514.7100219726562,30.578022003173828,3.1504101753234863,18.0,0.0022588534850771502,0.0015164221383388021,0.039745068544146056,-0.013698630136986356,0.0042961642561636475,0.01972992635761639,0.027103667972020747,0.0034968687741705894
1995-05-01 00:00:00-04:00,514.260009765625,30.494688034057617,3.164860963821411,17.625,-0.0008743023990606114,-0.0027252897230423123,0.00458695461661307,-0.02083333333333337,0.0043609206580726085,0.019673066057077675,0.027259421829080765,0.0035139998612052905
1995-05-02 00:00:00-04:00,514.8599853515625,30.559513092041016,3.066110134124756,17.375,0.0011666775066001556,0.002125781969338325,-0.03120226475207255,-0.014184397163120588,0.004357047008052341,0.02065044965680337,0.02740148849207187,0.0035140278456341936
1995-05-03 00:00:00-04:00,520.47998046875,30.985490798950195,3.116689682006836,17.375,0.010915579530520247,0.013939283182496931,0.016496324551146024,0.0,0.004862576611990888,0.02060815588123405,0.027253403925058536,0.0038705493222233466
1995-05-04 00:00:00-04:00,520.5399780273438,30.966960906982422,3.1407763957977295,17.375,0.00011527351837758992,-0.0005980183463287769,0.007728300295646973,0.0,0.004880925520583533,0.02061088084737345,0.026902551625914296,0.0038802598786371618
1995-05-05 00:00:00-04:00,520.1199951171875,30.92992401123047,3.0829710960388184,17.3125,-0.0008068216234761172,-0.0011960132562960357,-0.01840478037094684,-0.003597122302158251,0.004907675698898882,0.020650092237801218,0.0251421592373027,0.0039013954277549207
1995-05-08 00:00:00-04:00,523.9600219726562,31.152179718017578,3.078153610229492,17.6875,0.00738296333830335,0.0071857825032615175,-0.0015626114093368892,0.02166064981949467,0.0044395778111677294,0.020540031668900772,0.025211944415036887,0.0037229278661138543
1995-05-09 00:00:00-04:00,523.5599975585938,31.124404907226562,3.075742244720459,17.9375,-0.0007634636179998378,-0.0008915848278492344,-0.0007833804983025106,0.014134275618374659,0.004434675388867089,0.020366510443214476,0.025204589891361776,0.00370222443526499
1995-05-10 00:00:00-04:00,524.3599853515625,31.16143035888672,3.0540661811828613,18.5625,0.0015279773028862298,0.0011895954885088322,-0.0070474252433879725,0.03484320557491283,0.004427346980433036,0.020423461597625703,0.025916456003832293,0.003702387190191186
1995-05-11 00:00:00-04:00,524.3699951171875,31.24477767944336,3.135957956314087,18.5,1.90894917702078e-05,0.0026746949545231047,0.02681401458677901,-0.0033670033670033517,0.004420981362675356,0.02047375434407198,0.02582004984988582,0.0036712469469768493
1995-05-12 00:00:00-04:00,525.5499877929688,31.263286590576172,3.111873149871826,17.8125,0.0022503054842364367,0.0005923841520878437,-0.007680207062013444,-0.03716216216216217,0.00437907163024242,0.0205615356090442,0.026813981137222803,0.0036245521823145554
1995-05-15 00:00:00-04:00,527.739990234375,31.411457061767578,3.133549451828003,17.875,0.004167067818996895,0.0047394400061595565,0.006965676591627723,0.0035087719298245723,0.004282471149722682,0.02028829415404093,0.02670911456369951,0.003551443668584712
1995-05-16 00:00:00-04:00,528.1900024414062,31.429983139038086,3.2708382606506348,17.8125,0.0008527157603337443,0.000589787262465391,0.043812555357165994,-0.0034965034965035446,0.0042871662336728305,0.02111629343573158,0.026709494368395918,0.0035538166831440687
1995-05-17 00:00:00-04:00,527.0700073242188,31.309602737426758,3.314192771911621,17.5625,-0.0021204398265977087,-0.0038301134645474244,0.013254862456073324,-0.01403508771929829,0.0043114745465845225,0.02108751483968141,0.026468856480020033,0.0034884114568152938
1995-05-18 00:00:00-04:00,519.5800170898438,30.855836868286133,3.2612035274505615,17.375,-0.014210617432776185,-0.014492865749401673,-0.01598858247177204,-0.010676156583629859,0.005201983933495149,0.021491700264962436,0.02651170230470408,0.0045073564834069366
1995-05-19 00:00:00-04:00,519.1900024414062,30.874364852905273,3.290107488632202,17.4375,-0.0007506344270550303,0.0006004693600833999,0.008862973726830203,0.003597122302158251,0.005176840767155136,0.021304620009295876,0.026310997518894513,0.004517614867523006
1995-05-22 00:00:00-04:00,523.6500244140625,31.217004776000977,3.3623623847961426,17.3125,0.008590346408219984,0.011097877631755182,0.021961257014730284,-0.007168458781361964,0.005487978222282081,0.021348378923068408,0.025075157321935264,0.004732301992139889
1995-05-23 00:00:00-04:00,528.5900268554688,31.50406837463379,3.4105355739593506,17.5625,0.009433786328824967,0.009195744456992339,0.014327185368548268,0.014440433212996373,0.0056747465625234025,0.02128326208702904,0.02524652583107922,0.004969468850333434
1995-05-24 00:00:00-04:00,528.6099853515625,31.485546112060547,3.371997356414795,17.4375,3.775798838367983e-05,-0.0005879324013959852,-0.011299755334267303,-0.007117437722419906,0.0056139003336405134,0.02148348993774929,0.019197027619232032,0.004909768432444617
1995-05-25 00:00:00-04:00,528.5900268554688,31.513328552246094,3.4394381046295166,17.0625,-3.775656277182904e-05,0.0008823871146037554,0.02000023757030056,-0.021505376344086002,0.0056052905432264506,0.021457704259503718,0.018870604285693555,0.004906147991248719
1995-05-26 00:00:00-04:00,523.6500244140625,31.152179718017578,3.371997356414795,17.0,-0.009345621730311171,-0.011460193220457993,-0.019608071482358103,-0.00366300366300365,0.0060302185281963525,0.0220003301747102,0.018763087893382456,0.005252919027953013
1995-05-30 00:00:00-04:00,523.5800170898438,31.142913818359375,3.1985793113708496,16.4375,-0.00013369105500771195,-0.00029743984986208005,-0.05142887930028761,-0.03308823529411764,0.005898913011131225,0.02136510883837158,0.01859104627029872,0.005087952834737917
1995-05-31 00:00:00-04:00,533.4000244140625,31.791160583496094,3.2636144161224365,16.5,0.018755504418981106,0.020815225220016664,0.02033249715596841,0.0038022813688212143,0.0068365753411621525,0.021506398063728845,0.01854879585494838,0.005989234956928203
1995-06-01 00:00:00-04:00,533.489990234375,31.707799911499023,3.2419371604919434,16.9375,0.00016866482226229884,-0.002622133651841163,-0.006642100710000043,0.026515151515151603,0.006868236334893617,0.021480078238404542,0.018140409012530362,0.005975824945541901
1995-06-02 00:00:00-04:00,532.510009765625,31.735563278198242,3.2033984661102295,17.0625,-0.0018369238161702883,0.0008756005391956645,-0.01188755132313113,0.007380073800737907,0.006870538018978767,0.02148969637425614,0.017719122812217197,0.006010759108361689
1995-06-05 00:00:00-04:00,535.5999755859375,31.930057525634766,3.2660207748413086,17.3125,0.005802643637952354,0.006128589738003454,0.01954871034421113,0.0146520146520146,0.006892205534715948,0.021642762932550113,0.017711660196101386,0.005997636178136296
1995-06-06 00:00:00-04:00,535.5499877929688,31.874496459960938,3.2033984661102295,17.0,-9.333046162685044e-05,-0.0017400866136624282,-0.019173885608281815,-0.018050541516245522,0.006669749459187824,0.021159755381059697,0.017383564164105532,0.005861553885979047
1995-06-07 00:00:00-04:00,533.1300048828125,31.707799911499023,3.237117052078247,16.875,-0.004518687266018118,-0.0052297782545775995,0.010525879413609385,-0.007352941176470562,0.006739343463344286,0.020625087474011917,0.017359053343505047,0.005938813438425441
1995-06-08 00:00:00-04:00,532.3499755859375,31.63372039794922,3.2419371604919434,17.1875,-0.0014631127299736812,-0.0023363183114745167,0.0014890127036344403,0.0185185185185186,0.006773366599332388,0.020588534508027573,0.016627549557188603,0.005961062583085642
1995-06-09 00:00:00-04:00,527.9400024414062,31.44851303100586,3.2708382606506348,17.1875,-0.0082839736015341,-0.005854745019348573,0.008914762602710624,0.0,0.006892923314722493,0.020436245729841197,0.016553037415480174,0.006209815117212543
1995-06-12 00:00:00-04:00,530.8800048828125,31.62448501586914,3.2274837493896484,17.25,0.005568819236675626,0.005595558196655803,-0.013254862456073324,0.0036363636363636598,0.00694331545375103,0.019392502486837628,0.016427788474141267,0.006263227163663899
1995-06-13 00:00:00-04:00,536.0499877929688,31.96709442138672,3.2323007583618164,17.625,0.00973851503655232,0.010833675405169663,0.0014924967393186162,0.021739130434782705,0.007121672065923509,0.019380928910295376,0.01651960317037018,0.0064477587710628165
1995-06-14 00:00:00-04:00,536.469970703125,31.939321517944336,3.229891777038574,17.875,0.000783477137804578,-0.0008687966155536131,-0.0007452837787480515,0.014184397163120588,0.007134985993872614,0.018415801822263586,0.01648374224233854,0.006448625231400136
1995-06-15 00:00:00-04:00,537.1199951171875,32.078224182128906,3.2708382606506348,17.6875,0.0012116697104416208,0.0043489547549258045,0.012677354672732566,-0.010489510489510523,0.006763499874778358,0.01832440280785947,0.01661809483446892,0.00619272071833791
1995-06-16 00:00:00-04:00,539.8300170898438,32.173439025878906,3.3527302742004395,17.375,0.005045468419147214,0.0029682080656772136,0.025037011011823873,-0.017667844522968212,0.006762548279185804,0.01878506251218389,0.01695444868711281,0.006231858506063868
1995-06-19 00:00:00-04:00,545.219970703125,32.53672790527344,3.461113929748535,18.5,0.009984538544814292,0.011291577474895398,0.0323269832894455,0.06474820143884896,0.0069844939984292365,0.019132492714016264,0.020628747351261533,0.006418737904587954
1995-06-20 00:00:00-04:00,544.97998046875,32.45291519165039,3.5213286876678467,18.25,-0.00044017139369545433,-0.0025759416824905346,0.017397508184218147,-0.013513513513513487,0.00694803656895885,0.019253763877670027,0.020496474042441867,0.006333713035582561
1995-06-21 00:00:00-04:00,543.97998046875,32.434261322021484,3.487610340118408,17.6875,-0.0018349297879527438,-0.0005747979655678082,-0.009575461577195132,-0.03082191780821919,0.006944692959644955,0.019405999430945287,0.02115446610557963,0.006348935501692374
1995-06-22 00:00:00-04:00,551.0700073242188,32.86273956298828,3.5405967235565186,18.3125,0.013033617247015572,0.013210667470199944,0.015192747546536767,0.035335689045936425,0.007271356044396052,0.019379175048725928,0.02118281294638261,0.006701195257706946
1995-06-23 00:00:00-04:00,549.7100219726562,32.79756164550781,3.511695146560669,19.4375,-0.0024678994201953186,-0.00198333791848182,-0.00816291129784985,0.061433447098976135,0.007301681066881836,0.01907892929691581,0.023972789991160818,0.006737723188973815
1995-06-26 00:00:00-04:00,544.1300048828125,32.40631103515625,3.458706855773926,18.4375,-0.010150837472126972,-0.011929259088843014,-0.015089091898720097,-0.05144694533762062,0.0077103065151616695,0.019281616552252735,0.024899825309045127,0.0070685075559018505
1995-06-27 00:00:00-04:00,542.4299926757812,32.34111785888672,3.3479130268096924,18.125,-0.0031242758013269034,-0.002011743212573802,-0.03203331001564225,-0.016949152542372836,0.007702753469184493,0.020340068576306124,0.02512056318568314,0.007087687363881229
1995-06-28 00:00:00-04:00,544.72998046875,32.50879669189453,3.386448383331299,18.3125,0.004240156009115648,0.005184695029387676,0.011510262128382687,0.010344827586206806,0.007739882488140391,0.01887492252057744,0.02516666774508272,0.007113188786930636
1995-06-29 00:00:00-04:00,543.8699951171875,32.45291519165039,3.4442546367645264,18.25,-0.001578736956652338,-0.0017189655087440636,0.017069875837399495,-0.0034129692832765013,0.0077025067371708725,0.018970629513260655,0.025018841845493824,0.007105539391246938
1995-06-30 00:00:00-04:00,544.75,32.434261322021484,3.482792377471924,18.25,0.0016180427137240105,-0.0005747979655678082,0.011188992908956141,0.0,0.00712030924705934,0.018756405787045297,0.02491420593055562,0.006492962942898611
1995-07-03 00:00:00-04:00,547.0900268554688,32.55536651611328,3.504469156265259,18.125,0.004295597715408439,0.0037338662622654617,0.0062239652680846635,-0.006849315068493178,0.007126773429436721,0.018731051662070054,0.024963143005348427,0.0064953734728531495
1995-07-05 00:00:00-04:00,547.260009765625,32.67644500732422,3.494835138320923,17.6875,0.0003107037266485424,0.003719156138236368,-0.002749066267886069,-0.024137931034482807,0.006918873969666633,0.018375549544332653,0.02535753879523639,0.006370129157406105
1995-07-06 00:00:00-04:00,553.989990234375,33.09562301635742,3.57431697845459,17.6875,0.012297592275438252,0.01282813993196763,0.022742657947480094,0.0,0.0070870762902677875,0.018641166409359523,0.025230784051275622,0.006513119700524593
1995-07-07 00:00:00-04:00,556.3699951171875,33.24466323852539,3.6851108074188232,17.75,0.004296115317544924,0.004503321242639968,0.03099720299908504,0.0035335689045936647,0.0070921404798908174,0.01921217221422164,0.025194216926845942,0.006524604720928896
1995-07-10 00:00:00-04:00,557.1900024414062,33.263275146484375,3.8103582859039307,17.0625,0.001473852528740327,0.0005598464880045562,0.03398743892122891,-0.03873239436619713,0.007093883429825856,0.01979619000392543,0.025908591116711975,0.00651632947972132
1995-07-11 00:00:00-04:00,554.780029296875,33.10493850708008,3.7188313007354736,17.1875,-0.004325226823833184,-0.004760103709181229,-0.024020571899249665,0.0073260073260073,0.00675867879499807,0.019990089883499013,0.025927988801934993,0.006281016661619189
1995-07-12 00:00:00-04:00,560.8900146484375,33.51478958129883,3.8488941192626953,17.875,0.0110133476853993,0.012380360535365398,0.03497411095294889,0.040000000000000036,0.006998878809187156,0.017926551161182223,0.02607820533480049,0.006480311833465192
1995-07-13 00:00:00-04:00,561.0,33.44027328491211,3.8585307598114014,17.4375,0.00019609076412496762,-0.0022233854760138616,0.0025037426985785594,-0.02447552447552448,0.006126486452106407,0.017741360821153452,0.026559457742982247,0.005695259822348506
1995-07-14 00:00:00-04:00,559.8900146484375,33.41232681274414,3.9934098720550537,17.4375,-0.0019785835143716346,-0.0008357130317047101,0.034956080601582507,0.0,0.006091557345035019,0.018354520157308058,0.026159945462117758,0.005728546901472439
1995-07-17 00:00:00-04:00,562.719970703125,33.5986442565918,4.2005462646484375,17.1875,0.005054485667983277,0.005576308554978926,0.051869554899154124,-0.014336917562724039,0.006128242371317888,0.01971654737928774,0.026286003743628307,0.005723018984164351
1995-07-18 00:00:00-04:00,558.4600219726562,33.30986404418945,3.9259684085845947,16.875,-0.007570281760474695,-0.00859499598248481,-0.0653671781631534,-0.018181818181818188,0.006364709776095368,0.02385057666837701,0.02636305484354378,0.005922415988279878
1995-07-19 00:00:00-04:00,550.97998046875,32.94657516479492,3.6417582035064697,16.3125,-0.013394050083449849,-0.010906345306981313,-0.07239238208251131,-0.033333333333333326,0.006731615720002742,0.02751781465668845,0.026856514791316257,0.006507837875930986
1995-07-20 00:00:00-04:00,553.5399780273438,33.067691802978516,3.704380512237549,16.3125,0.004646262385823663,0.0036761526069943873,0.01719562508866823,0.0,0.006637414905826687,0.027593711239499837,0.026830360607244055,0.006456319979333516
1995-07-21 00:00:00-04:00,553.6199951171875,33.030399322509766,3.5454154014587402,16.125,0.00014455521375156266,-0.001127761825377549,-0.042912738109290305,-0.011494252873563204,0.006617454881599038,0.02893975755012066,0.026644672178177658,0.006439474737213522
1995-07-24 00:00:00-04:00,556.6300048828125,33.27260971069336,3.608038902282715,16.75,0.005436959994531643,0.007332953677569698,0.01766323370689049,0.03875968992248069,0.006552330750427852,0.029041159510917625,0.027654803722361572,0.0062167439219414245
1995-07-25 00:00:00-04:00,561.0999755859375,33.52411651611328,3.714014768600464,16.8125,0.008030416369785964,0.007558974411889574,0.029372151794344825,0.003731343283582156,0.00660012780584766,0.02922572314438821,0.027655298242942213,0.006284297134120441
1995-07-26 00:00:00-04:00,561.6099853515625,33.49617385864258,3.6995606422424316,16.5625,0.0009089463336591219,-0.0008335091383324666,-0.0038917794512376425,-0.014869888475836479,0.006400390320764138,0.029265216725720623,0.027447508443359785,0.006107157706298367
1995-07-27 00:00:00-04:00,565.219970703125,33.775611877441406,3.7188313007354736,16.75,0.006427922305018541,0.008342386207394581,0.00520890461234913,0.01132075471698113,0.006499120290769732,0.02924557322171748,0.027395253909551144,0.006168667404324478
