Date,GSPC,SPY,MSFT,AMD
2017-07-18 00:00:00-04:00,2460.610107421875,217.89569091796875,67.35022735595703,13.479999542236328
2017-07-19 00:00:00-04:00,2473.830078125,219.07540893554688,67.8647689819336,13.550000190734863
2017-07-20 00:00:00-04:00,2473.449951171875,219.17298889160156,68.19556427001953,13.800000190734863
2017-07-21 00:00:00-04:00,2472.5400390625,218.9778594970703,67.80046844482422,13.880000114440918
2017-07-24 00:00:00-04:00,2469.909912109375,218.92466735839844,67.62586975097656,14.15999984741211
2017-07-25 00:00:00-04:00,2477.1298828125,219.45684814453125,68.16800689697266,14.109999656677246
2017-07-26 00:00:00-04:00,2477.830078125,219.46568298339844,68.03934478759766,14.760000228881836
2017-07-27 00:00:00-04:00,2475.419921875,219.26168823242188,67.22159576416016,14.119999885559082
2017-07-28 00:00:00-04:00,2472.10009765625,219.0044403076172,67.111328125,13.949999809265137
2017-07-31 00:00:00-04:00,2470.300048828125,218.88026428222656,66.7989273071289,13.609999656677246
2017-08-01 00:00:00-04:00,2476.35009765625,219.36810302734375,66.68866729736328,13.710000038146973
2017-08-02 00:00:00-04:00,2477.570068359375,219.4745635986328,66.39464569091797,13.369999885559082
2017-08-03 00:00:00-04:00,2472.159912109375,219.048828125,66.2935562133789,13.239999771118164
2017-08-04 00:00:00-04:00,2476.830078125,219.4479522705078,66.7805404663086,13.119999885559082
2017-08-07 00:00:00-04:00,2480.909912109375,219.85595703125,66.5232925415039,13.430000305175781
2017-08-08 00:00:00-04:00,2474.919921875,219.31491088867188,66.88162994384766,13.109999656677246
2017-08-09 00:00:00-04:00,2474.02001953125,219.30601501464844,66.58758544921875,12.829999923706055
2017-08-10 00:00:00-04:00,2438.2099609375,216.21046447753906,65.61363983154297,12.119999885559082
2017-08-11 00:00:00-04:00,2441.320068359375,216.52976989746094,66.61515045166016,12.229999542236328
2017-08-14 00:00:00-04:00,2465.840087890625,218.67626953125,67.61669158935547,12.760000228881836
2017-08-15 00:00:00-04:00,2464.610107421875,218.64964294433594,67.63516998291016,13.020000457763672
2017-08-16 00:00:00-04:00,2468.110107421875,219.03103637695312,68.03237915039062,12.630000114440918
2017-08-17 00:00:00-04:00,2430.010009765625,215.61618041992188,66.87771606445312,12.34000015258789
2017-08-18 00:00:00-04:00,2425.550048828125,215.2791290283203,66.96085357666016,12.369999885559082
2017-08-21 00:00:00-04:00,2428.3701171875,215.4476776123047,66.64675903320312,12.050000190734863
2017-08-22 00:00:00-04:00,2452.510009765625,217.70065307617188,67.57974243164062,12.170000076293945
2017-08-23 00:00:00-04:00,2444.0400390625,216.92007446289062,67.17330932617188,12.479999542236328
2017-08-24 00:00:00-04:00,2438.969970703125,216.4144744873047,67.14557647705078,12.5
2017-08-25 00:00:00-04:00,2443.050048828125,216.92007446289062,67.26567840576172,12.430000305175781
2017-08-28 00:00:00-04:00,2444.239990234375,216.92893981933594,67.27490997314453,12.229999542236328
2017-08-29 00:00:00-04:00,2446.300048828125,217.17724609375,67.47813415527344,12.149999618530273
2017-08-30 00:00:00-04:00,2457.590087890625,218.20616149902344,68.36490631103516,12.670000076293945
2017-08-31 00:00:00-04:00,2471.64990234375,219.51889038085938,69.06694030761719,13.0
2017-09-01 00:00:00-04:00,2476.550048828125,219.82931518554688,68.3002700805664,13.1899995803833
2017-09-05 00:00:00-04:00,2457.85009765625,218.25050354003906,67.99542999267578,12.920000076293945
2017-09-06 00:00:00-04:00,2465.5400390625,218.99557495117188,67.80143737792969,12.859999656677246
2017-09-07 00:00:00-04:00,2465.10009765625,218.968994140625,68.66973876953125,12.630000114440918
2017-09-08 00:00:00-04:00,2461.429931640625,218.7117462158203,68.33721160888672,12.25
2017-09-11 00:00:00-04:00,2488.110107421875,221.04452514648438,69.05768585205078,12.550000190734863
2017-09-12 00:00:00-04:00,2496.47998046875,221.78955078125,68.98379516601562,12.300000190734863
2017-09-13 00:00:00-04:00,2498.3701171875,221.89602661132812,69.473388671875,12.220000267028809
2017-09-14 00:00:00-04:00,2495.6201171875,221.8250732421875,69.06694030761719,12.260000228881836
2017-09-15 00:00:00-04:00,2500.22998046875,222.12364196777344,69.56575012207031,12.520000457763672
2017-09-18 00:00:00-04:00,2503.8701171875,222.59608459472656,69.42720031738281,13.079999923706055
2017-09-19 00:00:00-04:00,2506.64990234375,222.8189697265625,69.68585205078125,13.119999885559082
2017-09-20 00:00:00-04:00,2508.239990234375,222.89920043945312,69.22399139404297,13.739999771118164
2017-09-21 00:00:00-04:00,2500.60009765625,222.30194091796875,68.54965209960938,13.40999984741211
2017-09-22 00:00:00-04:00,2502.219970703125,222.3465118408203,68.73442077636719,13.300000190734863
2017-09-25 00:00:00-04:00,2496.659912109375,221.89187622070312,67.672119140625,12.609999656677246
2017-09-26 00:00:00-04:00,2496.840087890625,222.02565002441406,67.672119140625,12.449999809265137
2017-09-27 00:00:00-04:00,2507.0400390625,222.89027404785156,68.21711730957031,12.739999771118164
2017-09-28 00:00:00-04:00,2510.06005859375,223.15768432617188,68.2355728149414,12.739999771118164
2017-09-29 00:00:00-04:00,2519.360107421875,223.9420928955078,68.80829620361328,12.75
2017-10-02 00:00:00-04:00,2529.1201171875,224.9136505126953,68.91915893554688,12.710000038146973
2017-10-03 00:00:00-04:00,2534.580078125,225.3950653076172,68.59583282470703,13.420000076293945
2017-10-04 00:00:00-04:00,2537.739990234375,225.66250610351562,68.99304962158203,13.3100004196167
2017-10-05 00:00:00-04:00,2552.070068359375,226.99957275390625,70.17538452148438,13.34000015258789
2017-10-06 00:00:00-04:00,2549.330078125,226.74105834960938,70.2031021118164,13.229999542236328
2017-10-09 00:00:00-04:00,2544.72998046875,226.36660766601562,70.47100830078125,13.470000267028809
2017-10-10 00:00:00-04:00,2550.639892578125,226.96388244628906,70.47100830078125,13.699999809265137
2017-10-11 00:00:00-04:00,2555.239990234375,227.32041931152344,70.59107971191406,13.880000114440918
2017-10-12 00:00:00-04:00,2550.929931640625,226.981689453125,71.2376937866211,14.199999809265137
2017-10-13 00:00:00-04:00,2553.169921875,227.2580108642578,71.5794677734375,14.220000267028809
2017-10-16 00:00:00-04:00,2557.639892578125,227.5611114501953,71.72726440429688,14.260000228881836
2017-10-17 00:00:00-04:00,2559.360107421875,227.7215576171875,71.6718521118164,14.15999984741211
2017-10-18 00:00:00-04:00,2561.260009765625,227.94439697265625,71.6903305053711,14.069999694824219
2017-10-19 00:00:00-04:00,2562.10009765625,228.00677490234375,71.96745300292969,13.949999809265137
2017-10-20 00:00:00-04:00,2575.2099609375,229.18341064453125,72.79879760742188,13.8100004196167
2017-10-23 00:00:00-04:00,2564.97998046875,228.29205322265625,72.81727600097656,14.100000381469727
2017-10-24 00:00:00-04:00,2569.1298828125,228.69314575195312,72.84497833251953,14.25
2017-10-25 00:00:00-04:00,2557.14990234375,227.5611114501953,72.63250732421875,12.329999923706055
2017-10-26 00:00:00-04:00,2560.39990234375,227.855224609375,72.75261688232422,12.010000228881836
2017-10-27 00:00:00-04:00,2581.070068359375,229.71824645996094,77.41741943359375,11.84000015258789
2017-10-30 00:00:00-04:00,2572.830078125,228.86251831054688,77.49128723144531,10.890000343322754
2017-10-31 00:00:00-04:00,2575.260009765625,229.21902465820312,76.83547973632812,10.989999771118164
2017-11-01 00:00:00-04:00,2579.360107421875,229.5221405029297,76.83547973632812,10.800000190734863
2017-11-02 00:00:00-04:00,2579.85009765625,229.61129760742188,77.63912200927734,10.850000381469727
2017-11-03 00:00:00-04:00,2587.840087890625,230.37791442871094,77.72224426269531,11.119999885559082
2017-11-06 00:00:00-05:00,2591.1298828125,230.73446655273438,78.02709197998047,11.930000305175781
2017-11-07 00:00:00-05:00,2590.639892578125,230.57400512695312,77.84233093261719,12.050000190734863
2017-11-08 00:00:00-05:00,2594.3798828125,230.96620178222656,78.11022186279297,11.710000038146973
2017-11-09 00:00:00-05:00,2584.6201171875,230.12828063964844,77.67605590820312,11.119999885559082
2017-11-10 00:00:00-05:00,2582.300048828125,230.0569610595703,77.47283935546875,11.260000228881836
2017-11-13 00:00:00-05:00,2584.840087890625,230.27090454101562,77.52825927734375,11.09000015258789
2017-11-14 00:00:00-05:00,2578.8701171875,229.73605346679688,77.63912200927734,11.119999885559082
2017-11-15 00:00:00-05:00,2564.6201171875,228.586181640625,77.03569793701172,11.069999694824219
2017-11-16 00:00:00-05:00,2585.639892578125,230.52940368652344,77.23989868164062,11.25
2017-11-17 00:00:00-05:00,2578.85009765625,229.8519744873047,76.49720764160156,11.380000114440918
